chill	abcdefu (chill)	1sPmc8zokn7PLNGYQe9NP8	1	2022	0.0405	https://api.spotify.com/v1/audio-analysis/1sPmc8zokn7PLNGYQe9NP8	0.554	176766	0.429	0	1	0.23	-7.687	0	0.0334	112.899	4	https://api.spotify.com/v1/tracks/1sPmc8zokn7PLNGYQe9NP8	0.195
chill	Peaches (feat. Daniel Caesar & Giveon)	4iJyoBOLtHqaGxP12qzhQI	85	2021	0.321	https://api.spotify.com/v1/audio-analysis/4iJyoBOLtHqaGxP12qzhQI	0.677	198082	0.696	0	0	0.42	-6.181	1	0.119	90.03	4	https://api.spotify.com/v1/tracks/4iJyoBOLtHqaGxP12qzhQI	0.464
chill	Chill Calling	2icVMtiC4OalZXYJTnynlu	53	2018	0.171	https://api.spotify.com/v1/audio-analysis/2icVMtiC4OalZXYJTnynlu	0.645	99474	0.272	0	8	0.337	-17.213	1	0.343	110.479	4	https://api.spotify.com/v1/tracks/2icVMtiC4OalZXYJTnynlu	0.358
chill	Heat Waves	6CDzDgIUqeDY5g8ujExx2f	85	2020	0.44	https://api.spotify.com/v1/audio-analysis/6CDzDgIUqeDY5g8ujExx2f	0.761	238805	0.525	0.0000067	11	0.0921	-6.9	1	0.0944	80.87	4	https://api.spotify.com/v1/tracks/6CDzDgIUqeDY5g8ujExx2f	0.531
chill	Chilli	3uu2pifU1Cpc1U61XgaT8g	48	2019	0.151	https://api.spotify.com/v1/audio-analysis/3uu2pifU1Cpc1U61XgaT8g	0.738	183066	0.744	0.00000112	0	0.332	-5.641	0	0.0582	150.06	4	https://api.spotify.com/v1/tracks/3uu2pifU1Cpc1U61XgaT8g	0.838
chill	Raataan Chill Mix - Spotify Singles (Tanishk Bagchi, Jubin Nautiyal, Hanita Bhambri)	0yIUl79oGZKSYeLY1KEOxP	60	2021	0.88	https://api.spotify.com/v1/audio-analysis/0yIUl79oGZKSYeLY1KEOxP	0.602	154620	0.495	0.00000378	10	0.385	-7.652	1	0.0334	80.031	4	https://api.spotify.com/v1/tracks/0yIUl79oGZKSYeLY1KEOxP	0.358
chill	Bitch, Don’t Kill My Vibe	0yhMmqax6HRAZxI7udEask	62	2012	0.0152	https://api.spotify.com/v1/audio-analysis/0yhMmqax6HRAZxI7udEask	0.587	310720	0.698	0	1	0.442	-8.948	1	0.0943	133.954	4	https://api.spotify.com/v1/tracks/0yhMmqax6HRAZxI7udEask	0.0985
chill	Chillane	4dTXygPops6p7ZOFToAD2u	31	2011	0.369	https://api.spotify.com/v1/audio-analysis/4dTXygPops6p7ZOFToAD2u	0.572	230107	0.785	0.0164	0	0.0983	-7.46	1	0.0361	124.942	4	https://api.spotify.com/v1/tracks/4dTXygPops6p7ZOFToAD2u	0.143
chill	Cold Heart - PNAU Remix	11vVhtTOTVrqUndNvHKuJ9	2	2022	0.034	https://api.spotify.com/v1/audio-analysis/11vVhtTOTVrqUndNvHKuJ9	0.796	202735	0.798	0.0000419	1	0.0952	-6.312	1	0.0317	116.032	4	https://api.spotify.com/v1/tracks/11vVhtTOTVrqUndNvHKuJ9	0.942
chill	The Last Goodbye (feat. Bettye LaVette)	4XeIiGpUBshIfs9yrBDVZC	73	2022	0.00752	https://api.spotify.com/v1/audio-analysis/4XeIiGpUBshIfs9yrBDVZC	0.667	358983	0.92	0.00232	9	0.126	-2.71	1	0.0773	114.977	4	https://api.spotify.com/v1/tracks/4XeIiGpUBshIfs9yrBDVZC	0.146
